slug,name,batch,batch_year,status,team_size,yc_top_company,ai_relation,primary_theme,subtheme,vertical,is_agent,target_customer,one_liner,total_raised_usd_m,valuation_usd_m,outcome_details,label_confidence
edotenv,EdotEnv,Summer 2026,2026,Active,2,0,ai_infrastructure,data_ml_ops,rl_environments_evals,fintech,0,other,A Quant Neolab building self-improving agents from quant trading,,,,0.7
edviro,Edviro,Summer 2026,2026,Active,2,0,ai_native,vertical_other,energy_climate,energy,1,enterprise,AI That Operates Energy Infrastructure,,,,0.85
egoist-machines,Egoist Machines,Summer 2026,2026,Active,2,0,ai_infrastructure,agent_infra,personal_memory_layer,,0,consumer,User-owned memory and preferences that work across every AI app,,,,0.75
eigenpal,EigenPal,Winter 2026,2026,Active,,0,ai_native,workflow_automation,document_processing_idp,,0,enterprise,AI Document Workflows for Enterprises,,,,0.9
ekho-labs,Ekho Labs,Summer 2026,2026,Active,0,0,ai_enabled,vertical_other,logistics_freight,logistics,0,enterprise,Decisions for disrupted freight,,,,0.6
ekpa,Ekpa,Summer 2026,2026,Active,2,0,ai_native,vertical_other,fintech_banking,fintech,1,other,Building Autonomous Research Agents for Trading,,,,0.5
elyra,Elyra,Spring 2026,2026,Active,5,0,ai_native,vertical_other,hospitality_restaurants,hospitality,1,smb,AI Reservation System for Restaurants ,,,,0.9
emdash,Emdash,Winter 2026,2026,Active,2,0,ai_native,coding_devtools,agentic_ide,,0,developers,Open-source Agentic Development Environment,,,,0.9
enact,Enact,Summer 2026,2026,Active,2,0,ai_infrastructure,robotics,robot_training_data,,0,mixed_b2b,The post-training layer for robotics.,,,,0.85
end-close,End Close,Winter 2026,2026,Active,2,0,ai_native,finance_accounting,reconciliation,fintech,1,mixed_b2b,AI powered reconciliation for high-volume payments companies,,,,0.9
enjamb-labs,Enjamb Labs,Spring 2026,2026,Active,2,0,ai_native,healthcare,clinical_trial_ops,science_biotech,1,enterprise,"Where drug teams run their entire program, discovery to FDA approval",,,,0.8
envariant,Envariant,Winter 2026,2026,Active,1,0,ai_infrastructure,model_infra,interpretability,,0,developers,Interpretability and reasoning infra for foundation models.,,,,0.7
eos-ai,Eos AI,Winter 2026,2026,Active,2,0,ai_native,healthcare,clinical_data_insights,healthcare,0,enterprise,Autonomous OS for healthcare,,,,0.75
erinys,Erinys,Summer 2026,2026,Active,3,0,ai_native,legal_compliance,ai_native_law_firm,legal,0,consumer,Building the first network of AI-native law firms,,,,0.85
evergrove,Evergrove,Summer 2026,2026,Active,2,0,ai_native,healthcare,care_navigation,healthcare,1,enterprise,Voice agents that accelerate care coordination in workers' comp,,,,0.9
executor,Executor,Summer 2026,2026,Active,1,0,ai_infrastructure,agent_infra,tool_mcp_integration,,0,developers,The open source integration management layer for AI.,,,,0.95
expanse,Expanse,Spring 2026,2026,Active,4,0,ai_infrastructure,model_infra,gpu_utilization_optimization,,0,enterprise,Unlock wasted GPU capacity.,,,,0.85
experiential-labs,Experiential Labs,Summer 2026,2026,Active,2,0,ai_infrastructure,model_infra,model_routing,,0,developers,Open source OpenRouter that turns your traffic into a better model,,,,0.85
fabraix,Fabraix,Summer 2026,2026,Active,2,0,ai_infrastructure,security,llm_security_redteaming,,1,enterprise,The world's frontier hacker for AI agents.,,,,0.9
familiar,Familiar,Summer 2026,2026,Active,7,0,ai_native,creative_media,avatars_dubbing,media,0,enterprise,World Models for Accurate Humans. Real-Time Dubbing First.,,,,0.9
fed10,Fed10,Winter 2026,2026,Active,3,0,ai_native,legal_compliance,legislative_monitoring,government,1,mixed_b2b,AI Agents for Government Affairs,,,,0.8
fenrock-ai,Fenrock AI,Winter 2026,2026,Active,2,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,AI agents for banks,,,,0.75
fern-bot,Fern,Winter 2026,2026,Active,2,0,ai_infrastructure,robotics,robot_simulation_rl,,0,enterprise,RL environments for robotics companies,,,,0.85
finaldose,FinalDose,Spring 2026,2026,Active,5,0,ai_enabled,bio_science,drug_discovery,science_biotech,0,enterprise,"Programmable DNA drug destroying all cancers, unlocking 80% of targets",,,,0.7
financial-datasets,Financial Datasets,Summer 2026,2026,Active,1,0,ai_infrastructure,data_ml_ops,financial_data_api_for_agents,fintech,0,developers,Connect your agent to the stock market ,,,,0.8
fixture,Fixture,Winter 2026,2026,Active,5,0,ai_native,sales_marketing,crm_ai,,1,smb,An AI-first CRM built for Startups,,,,0.9
floracene,Floracene,Summer 2026,2026,Active,2,0,ai_native,healthcare,healthcare_internal_tools,healthcare,0,smb,"Vibecode + deploy HIPAA-compliant internal tools, no eng team needed",,,,0.8
florin,Florin,Summer 2026,2026,Active,3,0,ai_native,vertical_other,insurance,insurance,1,smb,Florin is the insurance carrier with zero underwriters,,,,0.9
flowmanual,FlowManual,Summer 2026,2026,Active,2,0,ai_native,vertical_other,construction_engineering,construction,0,smb,AI for Construction's Back Office.,,,,0.85
foaster,Foaster,Spring 2026,2026,Active,2,0,ai_native,workflow_automation,ai_consulting,,1,enterprise,The AI-native McKinsey,,,,0.7
foreman,Foreman,Winter 2026,2026,Active,2,0,ai_native,vertical_other,construction_engineering,construction,0,smb,"Keeping contractors on the job site, not behind a desk.",,,,0.9
foresight,Foresight,Spring 2026,2026,Active,2,0,ai_native,sales_marketing,market_research_simulation,,0,enterprise,Consumer simulations for CPG market research,,,,0.8
fort,Fort,Winter 2026,2026,Active,4,0,ai_enabled,consumer,health_wellness_coaching,,0,consumer,Strength Tracking Wearable,,,,0.8
useforward,Forward,Fall 2026,2026,Active,5,0,ai_enabled,vertical_other,fintech_banking,fintech,0,enterprise,Unifying Global Private Credit,,,,0.65
framewise-health,Framewise Health,Spring 2026,2026,Active,2,0,ai_native,healthcare,patient_engagement,healthcare,0,enterprise,AI-native patient engagement,,,,0.85
fuchsia,Fuchsia,Spring 2026,2026,Active,3,0,ai_enabled,vertical_other,supply_chain_manufacturing,manufacturing,1,mixed_b2b,Vanta for hardware,,,,0.6
fullseam,FullSeam,Winter 2026,2026,Active,3,0,ai_native,finance_accounting,ap_ar_billing,,1,mixed_b2b,AI agents for corporate accounting teams,,,,0.9
guild,GUILD,Summer 2026,2026,Active,2,0,ai_native,defense_gov,defense_manufacturing,defense,0,government,Making aerospace parts faster and cheaper for defense,,,,0.8
gamgee,Gamgee,Summer 2026,2026,Active,2,0,ai_native,bio_science,drug_discovery,science_biotech,0,consumer,Scalable Personalised Cancer Treatment,,,,0.85
generalastro,General Astronautics,Winter 2026,2026,Active,2,0,ai_enabled,robotics,space_robotics,other,0,enterprise,Robotics for Space R&D,,,,0.55
general-instinct,General Instinct,Spring 2026,2026,Active,2,0,ai_infrastructure,model_infra,inference_serving,,0,developers,Inference Infrastructure for Physical AI,,,,0.6
general-legal,General Legal,Winter 2026,2026,Active,25,0,ai_native,legal_compliance,ai_law_firm,legal,1,mixed_b2b,Elite AI law firm for high growth companies,11.5,,,0.9
gigacatalyst,Gigacatalyst,Spring 2026,2026,Active,3,0,ai_native,vertical_other,other_industry,,0,enterprise,AI-first embedded analytics and reports for customer success,,,,0.6
gini,Gini,Summer 2026,2026,Active,3,0,ai_native,productivity_assistants,ai_coworker,,1,mixed_b2b,AI coworker in Slack and Teams,,,,0.75
gitcafe,GitCafe,Summer 2026,2026,Active,2,0,ai_infrastructure,coding_devtools,git_forge_for_agents,,0,developers,The Git forge for the next hundred billion commits,,,,0.85
glen,Glen,Summer 2026,2026,Active,1,0,ai_infrastructure,agent_infra,agent_memory,,0,mixed_b2b,Shared learning layer for agents,,,,0.85
godhands,GodHands,Fall 2026,2026,Active,2,0,ai_native,search_knowledge,enterprise_search_km,,0,mixed_b2b,The company knowledge base that updates itself,,,,0.8
gojiberry-ai,Gojiberry AI,Spring 2026,2026,Active,7,0,ai_native,sales_marketing,sdr_outbound_agents,,1,mixed_b2b,AI Go-To-Market agents for B2B teams,,,,0.95
govguard,GovGuard,Spring 2026,2026,Active,0,0,ai_native,defense_gov,govtech_public_sector,government,1,government,"Automating Government Workflows, starting with FOIA",,,,0.9
grade,Grade,Winter 2026,2026,Active,2,0,ai_enabled,vertical_other,fintech_banking,fintech,0,mixed_b2b,API for performance-based payroll,,,,0.6
graphify-labs,Graphify Labs,Summer 2026,2026,Active,2,0,ai_native,coding_devtools,code_review_verification,,0,developers,On-device knowledge graph engine for enterprises,,,,0.8
gravy,Gravy,Spring 2026,2026,Active,2,0,ai_native,consumer,personal_consumer_finance,fintech,1,consumer,"Agents that move money, trade stocks, and file taxes.",,,,0.6
greypoint-industries,Greypoint Industries,Summer 2026,2026,Active,4,0,ai_native,defense_gov,defense_autonomy_isr,defense,1,government,Building drone swarms that hunt drone operators,,,,0.85
grip,Grip,Summer 2026,2026,Active,4,0,ai_native,robotics,industrial_warehouse_automation,other,0,enterprise,Robotics for waste management,,,,0.9
grocalo,Grocalo,Summer 2026,2026,Active,0,0,ai_native,creative_media,creator_content_ai,media,0,other,AI brain that runs content for creators,,,,0.8
gutgutgoose,Gutgutgoose,Summer 2026,2026,Active,2,0,ai_enabled,consumer,health_wellness,healthcare,0,consumer,"Personalized probiotics, guaranteed to colonize.",,,,0.7
manufacturingintelligence,HERA,Summer 2026,2026,Active,2,0,ai_native,vertical_other,supply_chain_manufacturing,manufacturing,0,mixed_b2b,Hera catches thousand dollar errors before they hit the shop floor.,,,,0.9
hevn-inc,"HEVN, inc",Spring 2026,2026,Active,4,0,ai_enabled,vertical_other,fintech_banking,fintech,0,mixed_b2b,Global bank account for exporters,,,,0.75
haladir,Haladir,Winter 2026,2026,Active,4,0,ai_native,vertical_other,logistics_freight,logistics,0,enterprise,Operational Superintelligence for Global Logistics,,,,0.85
runharbor,Harbor,Spring 2026,2026,Active,3,0,ai_native,healthcare,clinical_trial_ops,healthcare,1,enterprise,AI-native CRO for clinical trial operations,,,,0.9
hebbian-robotics,Hebbian Robotics,Summer 2026,2026,Active,2,0,ai_infrastructure,data_ml_ops,robotics_data_pipelines,,0,developers,Open source SDK for building quality control pipelines for Physical AI,,,,0.85
hedge,Hedge,Spring 2026,2026,Active,2,0,ai_native,vertical_other,insurance,insurance,0,mixed_b2b,AI-Native insurance company,,,,0.8
hemlock,Hemlock,Fall 2026,2026,Active,1,0,ai_infrastructure,robotics,robot_training_data_hardware,,0,enterprise,Force-sensing wristband for training robotic AI,,,,0.8
hessian,Hessian,Spring 2026,2026,Active,3,0,ai_native,workflow_automation,forward_deployed_agents,,1,mixed_b2b,Forward-deployed AI Agents,,,,0.85
hexa,Hexa,Spring 2026,2026,Active,3,0,ai_native,vertical_other,supply_chain_manufacturing,manufacturing,1,smb,Autonomous operations for industrial distributors,,,,0.8
heyclicky,HeyClicky,Spring 2026,2026,Active,0,0,ai_native,productivity_assistants,screen_aware_assistant,,1,consumer,The simplest interface in the world to talk AI models + spawn agents,,,,0.75
hilstart,Hilstart,Summer 2026,2026,Active,0,0,ai_infrastructure,coding_devtools,hardware_testing_agents,,1,developers,Autonomous Hardware Testing,,,,0.7
hoplite,Hoplite,Summer 2026,2026,Active,2,0,ai_infrastructure,coding_devtools,cloud_dev_environments,,0,developers,Effortlessly deploy cloud software factories.,,,,0.5
hub,Hub,Spring 2026,2026,Active,10,0,ai_infrastructure,data_ml_ops,data_labeling_annotation,,0,enterprise,Real-world training data for frontier AI labs and robotics.,,,,0.85
hubble-ai,Hubble,Summer 2026,2026,Active,2,0,ai_native,healthcare,medical_records_api,healthcare,1,developers,Retrieve records other APIs can't,,,,0.85
human-archive,Human Archive,Winter 2026,2026,Active,100,0,ai_infrastructure,data_ml_ops,physical_ai_datasets,,0,enterprise,Physical AI data lab,8.2,,,0.9
humwork,Humwork,Spring 2026,2026,Active,2,0,ai_infrastructure,agent_infra,human_in_the_loop,,0,developers,Human experts as API for AI Agents,,,,0.88
huscarl,Huscarl,Spring 2026,2026,Active,2,0,ai_native,vertical_other,insurance,insurance,1,enterprise,AI-native actuary enabling self-insurance for corporations,,,,0.9
hyper-4,Hyper,Spring 2026,2026,Active,2,0,ai_infrastructure,agent_infra,agent_memory,,0,mixed_b2b,Company brain that powers your AI employees,,,,0.85
hyperprobe,HyperProbe,Summer 2026,2026,Active,8,0,ai_native,coding_devtools,devops_sre_copilots,,0,developers,Your coding agent writes code. Now let it fix prod too.,,,,0.9
impact-drones,IMPACT Drones,Summer 2026,2026,Active,2,0,ai_native,defense_gov,counter_drone_autonomy,defense,0,mixed_b2b,Air Defense as a Service for Civilian Infrastructure.,,,,0.9
illume-labs,Illume Labs,Summer 2026,2026,Active,3,0,ai_native,consumer,health_wellness_coaching,,0,consumer,24/7 Personal Health & Longevity Companion,,,,0.9
imperfect,Imperfect,Spring 2026,2026,Active,4,0,ai_native,consumer,health_wellness_coaching,,0,consumer,"Adaptive training coach for runners, cyclists, and triathletes ",,,,0.8
inloop-robotics,InLoop Robotics,Spring 2026,2026,Active,4,0,ai_native,robotics,industrial_warehouse_automation,logistics,1,enterprise,Robotic arms that pick and pack your orders.,,,,0.95
incandor,Incandor,Spring 2026,2026,Active,0,0,ai_native,security,fraud_identity_detection,fintech,0,enterprise,Behavioral intelligence infrastructure for anti-fraud,,,,0.9
brownie,IncidentFox,Winter 2026,2026,Active,2,0,ai_native,coding_devtools,devops_sre_copilot,,1,mixed_b2b,"AI SRE agent that triages, coordinates, and fixes production incidents",,,,0.9
induction-labs,Induction Labs,Summer 2026,2026,Active,2,0,ai_native,foundation_models,general_llms,,0,other,Building intellectually curious AI,,,,0.9
infera,Infera,Spring 2026,2026,Active,2,0,ai_native,bio_science,lab_automation,science_biotech,0,enterprise,Control lab instruments with natural language.,,,,0.9
inkbox,Inkbox,Summer 2026,2026,Active,3,0,ai_infrastructure,agent_infra,agent_identity_communication,,0,developers,"Let your agents communicate via email, phone, iMessage, & Agent2Agent",,,,0.9
insforge,InsForge,Spring 2026,2026,Active,6,0,ai_infrastructure,agent_infra,agent_native_cloud,,0,developers,The agent-native AWS,,,,0.85
instaagent,InstaAgent,Spring 2026,2026,Active,10,0,ai_native,sales_marketing,ads_growth,,1,mixed_b2b,Scale marketing campaigns across hundreds of personas,,,,0.9
instance,Instance,Summer 2026,2026,Active,2,0,ai_infrastructure,robotics,robot_evals,,0,developers,Automated evals for robot policies,,,,0.85
instaplay,Instaplay,Summer 2026,2026,Active,3,0,ai_native,creative_media,gaming_social,media,0,consumer,"AI-Native Social Platform, Starting with Games",,,,0.55
insurf,Insurf,Summer 2026,2026,Active,2,0,ai_native,vertical_other,insurance,insurance,0,mixed_b2b,The AI-Native Decision Infrastructure for Health Insurance,,,,0.8
intelligence-factory,Intelligence Factory,Spring 2026,2026,Active,5,0,ai_native,robotics,robot_foundation_models,,0,mixed_b2b,Human Intelligence for Robots,,,,0.9
interfaze,Interfaze,Spring 2026,2026,Active,5,0,ai_native,foundation_models,deterministic_multimodal_model,,0,developers,AI model built for high accuracy deterministic tasks,,,,0.7
inth,Inth,Spring 2026,2026,Active,3,0,ai_enabled,legal_compliance,privacy_governance,,0,mixed_b2b,Enterprise privacy governance for companies that ship fast,,,,0.75
inventoryquant,InventoryQuant,Winter 2026,2026,Active,1,0,ai_native,vertical_other,insurance,insurance,1,mixed_b2b,We automate the inventory process in insurance,,,,0.8
inviscid-ai,Inviscid AI,Winter 2026,2026,Active,2,0,ai_enabled,vertical_other,energy_climate,energy,0,enterprise,Real-time Physics Simulations for Industrial Facilities & Data Centers,,,,0.75
isengard-industries-inc,Isengard Industries Inc,Summer 2026,2026,Active,30,0,ai_enabled,defense_gov,defense_autonomy,defense,0,government,Mass-produced AI strike systems and Counter-UAS,,,,0.8
jcode,Jcode,Summer 2026,2026,Active,1,0,ai_native,coding_devtools,coding_agents,,1,developers,The harness company,,,,0.9
jinba,Jinba,Winter 2026,2026,Active,2,0,ai_native,workflow_automation,no_code_ai_automation,,1,enterprise,Automate enterprise workflows through chat,,,,0.85
juno-chat,Juno,Spring 2026,2026,Active,2,0,ai_native,consumer,health_wellness_coaching,healthcare,0,consumer,AI Health Assistant for Chronic Illness,,,,0.85
kebra,Kebra,Summer 2026,2026,Active,2,0,ai_native,vertical_other,trades_home_services,trades,1,mixed_b2b,Making the field queryable,,,,0.7
kelai,KelAI,Spring 2026,2026,Active,3,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,The AI Quant: Autonomous Alpha Engine for Funds and Traders.,,,,0.8
keyframe-labs,Keyframe Labs,Spring 2026,2026,Active,2,0,ai_native,creative_media,avatars_dubbing,,0,developers,Bring AI to life with the world's best interactive avatars,,,,0.85
khotan,Khotan (formerly Pollinate),Winter 2026,2026,Active,2,0,ai_native,workflow_automation,fde_custom_software,,0,enterprise,FDE as a platform for rebuilding critical operations in software.,,,,0.6
kimpton-ai,Kimpton AI,Spring 2026,2026,Active,5,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,The IDE for Investors,,,,0.85
kinect,Kinect,Spring 2026,2026,Active,2,0,ai_native,sales_marketing,ecommerce_sales_agents,retail,1,smb,The AI revenue platform for D2C brands,,,,0.85
